candidate_id,english,us_auth,license_three_years,dot_cert,clean_criminal_record,weight_acceptance,truck_xp,pkg_delv_xp,marijuana,start_timeframe,weekly_avalibility,clean_driving_record,resume_url,created_at,previous_xp_description,truck_xp_desc
920,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Thursday, Friday",True,,1/26/2025 12:04:38,120 a day in a p500 or p1000,P500 and p1000
921,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Sunday",True,,1/26/2025 14:17:58,,
922,True,True,True,False,True,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/26/2025 15:24:59,FedEx ground delivery driver. 120-150 stops per day.,FedEx box truck
923,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday",True,,1/26/2025 15:49:23,200,Step vans
924,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/26/2025 17:16:01,,I use to drive a pump truck for a ports pot-tie company
925,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/26/2025 17:21:05,"200, Amazon delivery","CDV 
Van"
927,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/26/2025 19:55:42,Office supplies and I had about 50 stops,I was driving a van and also a box truck
928,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday, Monday",True,,1/26/2025 21:43:26,,Uhauls 10-20ft
929,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Friday, Thursday, Saturday, Sunday",True,,1/26/2025 22:22:32,I worked as an Amazon delivery driver doing 100 to 160 stops in an step van,Step vans and box trucks
933,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/26/2025 23:38:28,Uber delivery’s,Semi truck
934,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/26/2025 23:41:02,,
937,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/27/2025 2:23:01,160-200 stops of packaging and boxes,Box truck
938,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/27/2025 2:40:17,120-140 stops,Sprinters vans
939,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/27/2025 3:35:21,240 stops Amazon Flex. DSP AIG LOGISTICS,
940,True,True,True,False,False,True,True,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday, Monday",True,,1/27/2025 3:42:08,30-50,transit van / box shape van
942,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Friday, Saturday, Sunday",True,,1/27/2025 4:44:56,90-100 stops daily delivering packages weighing up to 100 pounds,"Rivian, Ford, Mercedes Sprinter vehicles"
943,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",False,,1/27/2025 5:07:34,Delivered packages for aarons sales and lease.,Aaron’s we drive a box truck.
944,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Wednesday, Tuesday, Monday, Thursday, Sunday",True,,1/27/2025 5:23:14,DoorDash uber eats,Family owned semi truck
946,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/27/2025 9:18:20,"Up to 20 stops spread out through Sacramento, Bay Area, Central Valley and Bay Area. The cargo included general freight from household goods, various commercial equipment to freight going to military installations","26ft box truck International, Heino"
947,True,True,True,False,True,True,True,True,Yes - I consume marijuana for medical reasons,As soon as possible,"Saturday, Thursday, Friday, Wednesday, Tuesday",True,,1/27/2025 12:05:04,180-200 stops 250+ packages,Standard delivery vehicles not step vans  but willing to train for them .
948,True,True,True,False,True,True,False,False,No - I do not consume marijuana,Two (2) weeks from now,"Tuesday, Thursday, Friday, Wednesday, Saturday, Sunday",True,,1/27/2025 12:48:28,,
950,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/27/2025 15:27:14,I would deliver ikea I would deliver 15 to 30 stops all depended,Yes I would drive the little trucks as well
953,True,True,True,False,True,True,False,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/27/2025 16:47:14,"180
Amazon packages",
954,True,True,True,False,True,True,False,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Saturday, Friday",True,,1/27/2025 16:47:14,A typical day I would anywhere from 50-100 stops. The cargo was automotive parts varying from small items to engines.,
955,True,True,True,False,True,True,False,True,No - I do not consume marijuana,Two (2) weeks from now,"Saturday, Sunday, Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/27/2025 16:54:41,Amazon Delivery up to 50lbs. 160-200 stops,
956,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Sunday, Saturday",True,,1/27/2025 17:09:24,200,
957,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Wednesday, Friday, Saturday, Sunday",True,,1/27/2025 17:32:43,,I used to drive box trucks
959,True,True,True,False,True,True,True,True,No - I do not consume marijuana,Four (4) or more weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/27/2025 17:43:00,I would deliver pallets and boxes of food to different distribution sites. The amount of stops would be up to 20 stops per day.,I have driven a 26' box truck with a mechanical liftgate and I have driven Uhaul trucks with a slide up cargo door.
960,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Sunday",True,,1/27/2025 17:46:30,Amazon Delivery Driver,
962,True,True,False,False,True,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/27/2025 18:28:42,I am doing doordash everyday for 8 hour,Delivered furniture and other items to customers in a timely and professional manner driving cargo van
963,False,False,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/27/2025 18:47:17,,Camiones de 26000 libras
964,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Friday, Thursday, Wednesday, Tuesday, Monday, Saturday, Sunday",True,,1/27/2025 19:17:05,Amazon,I drove sprinter van box truck 28 footer
966,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/27/2025 20:15:07,,
967,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/27/2025 20:27:12,150-200 stops and I would deliver amazon packages,Step van
969,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/27/2025 20:47:06,on loader/off loader,
971,True,True,True,False,True,True,True,False,Yes - I consume marijuana for medical reasons,As soon as possible,"Monday, Wednesday, Tuesday, Thursday, Friday, Saturday, Sunday",False,,1/27/2025 20:59:46,,I have class A license one year experience
975,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/27/2025 22:36:40,"I worked as a furniture, electronics, and home appliance driver with anywhere from 6-20 stops per day.",
976,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/27/2025 23:22:38,I delivered Starbucks coffee to franchises in San Francisco,"Bobtail non CDL truck with gvw 26,000 with a clearance of 14’6, drive 35ft flatbed tow truck as well as fire engines"
977,True,True,True,False,False,True,False,False,No - I do not consume marijuana,As soon as possible,"Tuesday, Monday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/27/2025 23:23:50,,
978,True,True,True,False,False,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/27/2025 23:23:54,I work for a rental company where I deliver bob cats,
979,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/27/2025 23:24:55,173,2 ton vehicle
981,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/28/2025 1:11:05,I worked for Instacart and averaged 100 stops a week and I delivered groceries.,
982,True,True,True,False,True,True,False,True,Yes - I recreationally consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/28/2025 1:17:46,I was doing around 20 deliveries a day working for instacart,
984,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/28/2025 2:07:25,I had 170 stop and a cargo van,
985,True,True,True,False,True,True,False,False,Yes - I recreationally consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/28/2025 2:24:10,,
987,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/28/2025 3:09:52,Dominos Delivery Driver,
989,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Wednesday, Tuesday, Thursday, Friday, Saturday",True,,1/28/2025 5:45:22,,I worked for UPS for 12 year
990,True,True,False,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Thursday, Wednesday, Friday, Saturday",True,,1/28/2025 6:16:45,,26ft box truck in moving
992,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/28/2025 9:59:12,,40 ft bus
993,True,True,False,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Wednesday, Friday, Saturday, Sunday",True,,1/28/2025 10:08:43,188 stops average small packages no larger than 50lbs,
995,True,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/28/2025 15:55:32,,
996,True,True,True,False,True,True,False,False,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/28/2025 16:00:30,,
998,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Friday, Saturday, Sunday, Thursday",True,,1/28/2025 16:26:55,"About 120 stops
An cargo was any thing from dog food to small mail packs",
999,True,True,True,False,True,True,True,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/28/2025 17:34:46,120-180 stops. business and residential stops,"P1000,L20, Transit van, box truck"
1000,True,True,True,False,False,True,False,True,Yes - I consume marijuana for medical reasons,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/28/2025 18:21:25,"Amazon Flex routes, can get up to 40-50 stops",
1001,True,True,True,False,True,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Monday, Tuesday, Wednesday, Saturday, Thursday, Friday, Sunday",True,,1/28/2025 18:41:00,100-200,I currently drive for a FedEx contractor
1002,True,True,True,False,True,True,True,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday",True,,1/28/2025 18:53:06,,U.S. Navy
1004,True,True,True,False,True,True,True,False,Yes - I consume marijuana for medical reasons,As soon as possible,"Sunday, Saturday, Friday, Monday",True,,1/28/2025 19:21:50,,1
1006,True,True,True,False,True,True,True,True,No - I do not consume marijuana,Two (2) weeks from now,"Sunday, Friday, Thursday, Wednesday, Tuesday, Monday",True,,1/28/2025 19:52:02,"Step van / box truck delivery count was approximately 50-60 
Multiple area code covered on on route",Step van and box truck was employed at dhl / finish line express
1008,False,True,True,False,True,True,False,False,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",True,,1/28/2025 19:59:25,,
1009,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Friday, Thursday",True,,1/28/2025 19:59:52,I work with milgard doors and windows also worked with other delivery job with materiels with dry wall etc,
1010,True,True,True,False,True,True,False,True,No - I do not consume marijuana,As soon as possible,"Monday, Tuesday, Wednesday, Thursday, Friday",True,,1/28/2025 20:01:13,"Between 15-20
Delivering food",
1011,True,True,False,False,False,True,True,True,No - I do not consume marijuana,Four (4) or more weeks from now,"Monday, Tuesday, Wednesday, Saturday, Friday, Thursday, Sunday",True,,1/28/2025 20:03:16,Amazon sessional driver DLMT,Van
